fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
163109,申万菱信深证成指分级,2015/3/06,0.7016,0.8282,472,468
163109,申万菱信深证成指分级,2015/1/30,0.6868,0.8134,472,470
163109,申万菱信深证成指分级,2014/12/31,0.7383,0.8085,471,471
163109,申万菱信深证成指分级,2014/12/03,0.648,0.7182,473,475
163109,申万菱信深证成指分级,2014/11/05,0.5569,0.6271,476,479
163109,申万菱信深证成指分级,2014/10/08,0.5572,0.6274,475,479
163109,申万菱信深证成指分级,2014/9/02,0.548,0.6182,475,481
163109,申万菱信深证成指分级,2014/8/05,0.5452,0.6154,475,481
163109,申万菱信深证成指分级,2014/7/08,0.5022,0.5724,476,483
163109,申万菱信深证成指分级,2014/6/10,0.5014,0.5716,475,484
163109,申万菱信深证成指分级,2014/5/12,0.4975,0.5677,475,485
163109,申万菱信深证成指分级,2014/4/10,0.5105,0.5807,474,486
163109,申万菱信深证成指分级,2014/3/12,0.4885,0.5587,475,487
163109,申万菱信深证成指分级,2014/2/12,0.5328,0.603,472,487
163109,申万菱信深证成指分级,2014/1/08,0.5271,0.5973,472,488
163109,申万菱信深证成指分级,2013/12/10,0.5793,0.6459,469,488
163109,申万菱信深证成指分级,2013/11/12,0.5624,0.629,470,489
163109,申万菱信深证成指分级,2013/10/15,0.5901,0.6567,468,490
163109,申万菱信深证成指分级,2013/9/06,0.5622,0.6288,469,491
163109,申万菱信深证成指分级,2013/8/09,0.554,0.6206,469,492
163109,申万菱信深证成指分级,2013/7/12,0.5441,0.6107,470,493
163109,申万菱信深证成指分级,2013/6/17,0.5656,0.6322,468,494
163109,申万菱信深证成指分级,2013/5/15,0.5915,0.6581,467,495
163109,申万菱信深证成指分级,2013/4/12,0.5896,0.6562,467,496
163109,申万菱信深证成指分级,2013/3/13,0.6075,0.6741,466,497
163109,申万菱信深证成指分级,2013/2/06,0.6625,0.7291,463,498
163109,申万菱信深证成指分级,2013/1/09,0.616,0.683,465,499
163109,申万菱信深证成指分级,2012/12/07,0.579,0.613,469,500
163109,申万菱信深证成指分级,2012/11/09,0.592,0.626,468,501
163109,申万菱信深证成指分级,2012/10/12,0.612,0.646,467,502
163109,申万菱信深证成指分级,2012/9/10,0.62,0.654,467,503
163109,申万菱信深证成指分级,2012/8/13,0.639,0.673,466,505
163109,申万菱信深证成指分级,2012/7/16,0.672,0.706,465,506
163109,申万菱信深证成指分级,2012/6/18,0.698,0.732,464,507
163109,申万菱信深证成指分级,2012/5/21,0.697,0.731,464,508
163109,申万菱信深证成指分级,2012/4/19,0.7,0.734,464,509
163109,申万菱信深证成指分级,2012/3/20,0.707,0.741,464,511
163109,申万菱信深证成指分级,2012/2/21,0.681,0.715,466,511
163109,申万菱信深证成指分级,2012/1/17,0.654,0.688,467,512
163109,申万菱信深证成指分级,2011/12/19,0.67,0.675,469,513
163109,申万菱信深证成指分级,2011/11/21,0.739,0.744,466,515
163109,申万菱信深证成指分级,2011/10/24,0.734,0.739,467,516
163109,申万菱信深证成指分级,2011/9/19,0.782,0.787,465,519
163109,申万菱信深证成指分级,2011/8/19,0.826,0.831,464,521
163109,申万菱信深证成指分级,2011/7/22,0.898,0.903,461,524
163109,申万菱信深证成指分级,2011/6/24,0.87,0.875,463,524
163109,申万菱信深证成指分级,2011/5/26,0.837,0.842,465,524
163109,申万菱信深证成指分级,2011/4/27,0.893,0.898,464,527
163109,申万菱信深证成指分级,2011/3/28,0.929,0.934,464,529
163109,申万菱信深证成指分级,2011/2/28,0.932,0.937,464,530
163109,申万菱信深证成指分级,2011/1/24,0.842,0.847,469,529
163109,申万菱信深证成指分级,2010/12/24,0.912,0.912,468,532
163109,申万菱信深证成指分级,2010/11/26,0.921,0.921,468,533
163110,申万量化小盘,2015/10/30,2.199,2.199,451,401
163110,申万量化小盘,2015/9/25,1.867,1.867,455,417
163110,申万量化小盘,2015/8/26,1.777,1.777,455,423
163110,申万量化小盘,2015/7/29,2.146,2.146,442,409
163110,申万量化小盘,2015/7/01,2.313,2.313,435,403
163110,申万量化小盘,2015/6/02,2.706,2.706,421,390
163110,申万量化小盘,2015/5/05,2.075,2.075,437,417
163110,申万量化小盘,2015/4/03,1.933,1.933,438,425
163110,申万量化小盘,2015/3/06,1.546,1.546,449,441
163110,申万量化小盘,2015/1/30,1.423,1.423,451,448
163110,申万量化小盘,2014/12/31,1.358,1.358,451,452
163110,申万量化小盘,2014/12/03,1.446,1.446,447,450
163110,申万量化小盘,2014/11/05,1.347,1.347,449,455
163110,申万量化小盘,2014/11/05,1.347,1.347,449,455
163110,申万量化小盘,2014/10/08,1.287,1.287,450,458
163110,申万量化小盘,2014/9/02,1.205,1.205,452,463
163110,申万量化小盘,2014/8/05,1.17,1.17,452,465
163110,申万量化小盘,2014/7/08,1.079,1.079,455,469
163110,申万量化小盘,2014/6/10,1.029,1.029,456,472
163110,申万量化小盘,2014/5/12,1.036,1.036,455,473
163110,申万量化小盘,2014/4/10,1.088,1.088,452,473
163110,申万量化小盘,2014/3/12,1.056,1.056,452,476
163110,申万量化小盘,2014/2/12,1.119,1.119,449,476
163110,申万量化小盘,2014/1/08,1.039,1.039,452,479
163110,申万量化小盘,2013/12/10,1.072,1.072,450,480
163110,申万量化小盘,2013/11/12,0.987,0.987,453,483
163110,申万量化小盘,2013/10/15,1.043,1.043,450,484
163110,申万量化小盘,2013/9/06,0.98,0.98,452,487
163110,申万量化小盘,2013/8/09,0.96,0.96,453,488
163110,申万量化小盘,2013/7/12,0.897,0.897,456,490
163110,申万量化小盘,2013/6/17,0.934,0.934,454,491
163110,申万量化小盘,2013/5/15,0.928,0.928,454,493
163110,申万量化小盘,2013/4/12,0.875,0.875,456,495
163110,申万量化小盘,2013/3/13,0.893,0.893,455,496
163110,申万量化小盘,2013/2/06,0.892,0.892,455,498
163110,申万量化小盘,2013/1/09,0.843,0.843,457,499
163110,申万量化小盘,2012/12/07,0.742,0.742,462,500
163110,申万量化小盘,2012/11/09,0.801,0.801,460,502
163110,申万量化小盘,2012/10/12,0.832,0.832,458,503
163110,申万量化小盘,2012/9/10,0.872,0.872,456,505
163110,申万量化小盘,2012/8/13,0.851,0.851,457,506
163110,申万量化小盘,2012/7/16,0.827,0.827,459,507
163110,申万量化小盘,2012/6/18,0.891,0.891,456,509
163110,申万量化小盘,2012/5/21,0.879,0.879,457,510
163110,申万量化小盘,2012/4/19,0.891,0.891,457,512
163110,申万量化小盘,2012/3/20,0.89,0.89,457,513
163110,申万量化小盘,2012/2/21,0.846,0.846,460,514
163110,申万量化小盘,2012/1/17,0.783,0.783,463,514
163110,申万量化小盘,2011/12/19,0.822,0.822,462,516
163110,申万量化小盘,2011/11/21,0.935,0.935,457,519
163110,申万量化小盘,2011/11/21,0.935,0.935,457,519
163110,申万量化小盘,2011/10/24,0.914,0.914,459,520
163110,申万量化小盘,2011/9/19,0.975,0.975,457,523
460300,华泰柏瑞沪深300联接,2015/10/30,1.5142,1.5142,466,432
460300,华泰柏瑞沪深300联接,2015/9/25,1.398,1.398,466,438
460300,华泰柏瑞沪深300联接,2015/8/26,1.3279,1.3279,466,442
460300,华泰柏瑞沪深300联接,2015/7/29,1.669,1.669,455,429
460300,华泰柏瑞沪深300联接,2015/7/01,1.7575,1.7575,451,426
460300,华泰柏瑞沪深300联接,2015/6/02,2.0866,2.0866,439,415
460300,华泰柏瑞沪深300联接,2015/5/05,1.8735,1.8735,443,425
460300,华泰柏瑞沪深300联接,2015/4/03,1.7055,1.7055,445,434
460300,华泰柏瑞沪深300联接,2015/3/06,1.4362,1.4362,452,445
460300,华泰柏瑞沪深300联接,2015/1/30,1.4194,1.4194,451,448
460300,华泰柏瑞沪深300联接,2014/12/31,1.4628,1.4628,448,448
460300,华泰柏瑞沪深300联接,2014/12/03,1.2483,1.2483,454,457
460300,华泰柏瑞沪深300联接,2014/11/05,1.0829,1.0829,459,464
460300,华泰柏瑞沪深300联接,2014/10/08,1.0746,1.0746,458,465
460300,华泰柏瑞沪深300联接,2014/9/02,1.0374,1.0374,458,468
460300,华泰柏瑞沪深300联接,2014/8/05,1.0304,1.0304,458,469
460300,华泰柏瑞沪深300联接,2014/7/08,0.9444,0.9444,460,473
460300,华泰柏瑞沪深300联接,2014/6/10,0.9288,0.9288,460,475
460300,华泰柏瑞沪深300联接,2014/5/12,0.9338,0.9338,459,476
460300,华泰柏瑞沪深300联接,2014/4/10,0.9718,0.9718,457,476
460300,华泰柏瑞沪深300联接,2014/3/12,0.9071,0.9071,459,479
460300,华泰柏瑞沪深300联接,2014/2/12,0.9788,0.9788,455,479
460300,华泰柏瑞沪深300联接,2014/1/08,0.9606,0.9606,455,481
460300,华泰柏瑞沪深300联接,2013/12/10,1.0483,1.0483,451,481
460300,华泰柏瑞沪深300联接,2013/11/12,1.0031,1.0031,452,483
460300,华泰柏瑞沪深300联接,2013/10/15,1.0547,1.0547,449,483
460300,华泰柏瑞沪深300联接,2013/9/06,1.0095,1.0095,451,486
460300,华泰柏瑞沪深300联接,2013/8/09,0.9805,0.9805,452,488
460300,华泰柏瑞沪深300联接,2013/7/12,0.9734,0.9734,452,489
460300,华泰柏瑞沪深300联接,2013/6/17,1.0076,1.0076,450,490
460300,华泰柏瑞沪深300联接,2013/5/15,1.0423,1.0423,448,492
460300,华泰柏瑞沪深300联接,2013/4/12,1.025,1.025,449,494
460300,华泰柏瑞沪深300联接,2013/3/13,1.0488,1.0488,447,495
460300,华泰柏瑞沪深300联接,2013/2/06,1.1416,1.1416,442,497
460300,华泰柏瑞沪深300联接,2013/1/09,1.0461,1.0461,447,499
460300,华泰柏瑞沪深300联接,2012/12/07,0.938,0.938,453,501
460300,华泰柏瑞沪深300联接,2012/11/09,0.936,0.936,453,502
460300,华泰柏瑞沪深300联接,2012/10/12,0.961,0.961,452,504
460300,华泰柏瑞沪深300联接,2012/9/10,0.969,0.969,451,505
460300,华泰柏瑞沪深300联接,2012/8/13,0.974,0.974,451,507
460300,华泰柏瑞沪深300联接,2012/7/16,0.985,0.985,451,508
460300,华泰柏瑞沪深300联接,2012/6/18,1.002,1.002,451,510
470007,汇添富上证综指,2015/10/30,1.091,1.161,474,447
470007,汇添富上证综指,2015/9/25,1.002,1.072,474,452
470007,汇添富上证综指,2015/8/26,0.949,1.019,474,456
470007,汇添富上证综指,2015/7/29,1.213,1.283,465,445
470007,汇添富上证综指,2015/7/01,1.351,1.351,462,443
470007,汇添富上证综指,2015/6/02,1.607,1.607,453,434
470007,汇添富上证综指,2015/5/05,1.439,1.439,456,442
470007,汇添富上证综指,2015/4/03,1.302,1.302,458,449
470007,汇添富上证综指,2015/3/06,1.103,1.103,463,458
470007,汇添富上证综指,2015/1/30,1.097,1.097,462,460
470007,汇添富上证综指,2014/12/31,1.109,1.109,460,460
470007,汇添富上证综指,2014/12/03,0.949,0.949,465,467
470007,汇添富上证综指,2014/11/05,0.83,0.83,468,472
470007,汇添富上证综指,2014/10/08,0.817,0.817,468,473
470007,汇添富上证综指,2014/9/02,0.78,0.78,469,476
470007,汇添富上证综指,2014/8/05,0.768,0.768,468,477
470007,汇添富上证综指,2014/7/08,0.709,0.709,470,480
470007,汇添富上证综指,2014/6/10,0.695,0.695,470,481
470007,汇添富上证综指,2014/5/12,0.698,0.698,469,482
470007,汇添富上证综指,2014/4/10,0.724,0.724,468,482
470007,汇添富上证综指,2014/3/12,0.678,0.678,469,484
470007,汇添富上证综指,2014/2/12,0.718,0.718,467,484
470007,汇添富上证综指,2014/1/08,0.695,0.695,468,486
470007,汇添富上证综指,2013/12/10,0.761,0.761,464,486
470007,汇添富上证综指,2013/11/12,0.724,0.724,465,487
470007,汇添富上证综指,2013/10/15,0.761,0.761,463,488
470007,汇添富上证综指,2013/9/06,0.728,0.728,464,490
470007,汇添富上证综指,2013/8/09,0.697,0.697,466,491
470007,汇添富上证综指,2013/7/12,0.694,0.694,466,492
470007,汇添富上证综指,2013/6/17,0.722,0.722,464,493
470007,汇添富上证综指,2013/5/15,0.743,0.743,463,494
470007,汇添富上证综指,2013/4/12,0.737,0.737,463,495
470007,汇添富上证综指,2013/3/13,0.754,0.754,462,497
470007,汇添富上证综指,2013/2/06,0.815,0.815,459,498
470007,汇添富上证综指,2013/1/09,0.761,0.761,461,499
470007,汇添富上证综指,2012/12/07,0.691,0.691,465,500
470007,汇添富上证综指,2012/11/09,0.692,0.692,465,501
470007,汇添富上证综指,2012/10/12,0.702,0.702,465,503
470007,汇添富上证综指,2012/9/10,0.71,0.71,464,504
470007,汇添富上证综指,2012/8/13,0.712,0.712,464,505
470007,汇添富上证综指,2012/7/16,0.714,0.714,464,506
470007,汇添富上证综指,2012/6/18,0.761,0.761,462,507
470007,汇添富上证综指,2012/5/21,0.764,0.764,462,509
470007,汇添富上证综指,2012/4/19,0.77,0.77,462,510
470007,汇添富上证综指,2012/3/20,0.77,0.77,463,511
470007,汇添富上证综指,2012/2/21,0.772,0.772,463,512
470007,汇添富上证综指,2012/1/17,0.75,0.75,465,513
470007,汇添富上证综指,2011/12/19,0.724,0.724,466,514
470007,汇添富上证综指,2011/11/21,0.779,0.779,464,516
470007,汇添富上证综指,2011/10/24,0.767,0.767,465,517
470007,汇添富上证综指,2011/9/19,0.786,0.786,465,518
470007,汇添富上证综指,2011/8/19,0.814,0.814,465,520
470007,汇添富上证综指,2011/7/22,0.885,0.885,462,523
470007,汇添富上证综指,2011/6/24,0.88,0.88,463,524
470007,汇添富上证综指,2011/5/26,0.868,0.868,464,525
470007,汇添富上证综指,2011/4/27,0.929,0.929,463,528
470007,汇添富上证综指,2011/3/28,0.944,0.944,463,530
470007,汇添富上证综指,2011/2/28,0.926,0.926,465,530
470007,汇添富上证综指,2011/1/24,0.864,0.864,468,529
470007,汇添富上证综指,2010/12/24,0.909,0.909,468,532
470007,汇添富上证综指,2010/11/26,0.92,0.92,468,533
470007,汇添富上证综指,2010/11/26,0.92,0.92,468,533
470007,汇添富上证综指,2010/10/29,0.96,0.96,468,536
470007,汇添富上证综指,2010/9/21,0.842,0.842,473,532
470007,汇添富上证综指,2010/8/24,0.861,0.861,474,534
470007,汇添富上证综指,2010/7/27,0.838,0.838,475,534
470007,汇添富上证综指,2010/6/29,0.79,0.79,478,532
470007,汇添富上证综指,2010/5/27,0.858,0.858,477,536
470007,汇添富上证综指,2010/4/28,0.926,0.926,477,540
470007,汇添富上证综指,2010/3/30,1.001,1.001,476,544
470007,汇添富上证综指,2010/3/02,0.984,0.984,478,544
470007,汇添富上证综指,2010/1/26,0.972,0.972,480,544
470007,汇添富上证综指,2009/12/28,1.023,1.023,480,547
470007,汇添富上证综指,2009/11/30,1.03,1.03,481,548
470007,汇添富上证综指,2009/11/02,1.001,1.001,483,547
470007,汇添富上证综指,2009/9/25,0.923,0.923,486,544
470007,汇添富上证综指,2009/8/28,0.931,0.931,488,545
519027,海富通上证周期联接,2015/10/30,1.087,1.087,475,451
519027,海富通上证周期联接,2015/9/25,1.038,1.038,475,454
519027,海富通上证周期联接,2015/8/26,0.947,0.947,476,459
519027,海富通上证周期联接,2015/7/29,1.189,1.189,468,449
519027,海富通上证周期联接,2015/7/01,1.292,1.292,464,446
519027,海富通上证周期联接,2015/6/02,1.449,1.449,457,441
519027,海富通上证周期联接,2015/5/05,1.412,1.412,457,443
519027,海富通上证周期联接,2015/4/03,1.332,1.332,457,448
519027,海富通上证周期联接,2015/3/06,1.139,1.139,462,457
519027,海富通上证周期联接,2015/1/30,1.172,1.172,459,457
519027,海富通上证周期联接,2014/12/31,1.267,1.267,455,455
519027,海富通上证周期联接,2014/12/03,0.997,0.997,463,465
519027,海富通上证周期联接,2014/11/05,0.788,0.788,470,473
519027,海富通上证周期联接,2014/10/08,0.779,0.779,470,475
519027,海富通上证周期联接,2014/9/02,0.775,0.775,469,476
519027,海富通上证周期联接,2014/8/05,0.789,0.789,468,476
519027,海富通上证周期联接,2014/7/08,0.714,0.714,470,479
519027,海富通上证周期联接,2014/6/10,0.707,0.707,470,481
519027,海富通上证周期联接,2014/5/12,0.71,0.71,469,481
519027,海富通上证周期联接,2014/4/10,0.735,0.735,467,482
519027,海富通上证周期联接,2014/3/12,0.664,0.664,470,485
519027,海富通上证周期联接,2014/2/12,0.717,0.717,467,484
519027,海富通上证周期联接,2014/1/08,0.711,0.711,467,486
519027,海富通上证周期联接,2013/12/10,0.78,0.78,463,485
519027,海富通上证周期联接,2013/11/12,0.749,0.749,464,487
519027,海富通上证周期联接,2013/10/15,0.767,0.767,463,488
519027,海富通上证周期联接,2013/9/06,0.761,0.761,463,489
519027,海富通上证周期联接,2013/8/09,0.721,0.721,464,491
519027,海富通上证周期联接,2013/7/12,0.737,0.737,463,492
519027,海富通上证周期联接,2013/6/17,0.777,0.777,461,493
519027,海富通上证周期联接,2013/5/15,0.817,0.817,459,494
